gaul2_code,map_code,gaul0_name,gaul1_name,gaul2_name,continent,disp_en
123381,VEN,Venezuela (Bolivarian Republic Of),Apure,Romulo Gallegos,America,"Romulo Gallegos, Apure, Venezuela (Bolivarian Republic Of)"
123382,VEN,Venezuela (Bolivarian Republic Of),Apure,San Fernando,America,"San Fernando, Apure, Venezuela (Bolivarian Republic Of)"
123384,VEN,Venezuela (Bolivarian Republic Of),Aragua,Camatagua,America,"Camatagua, Aragua, Venezuela (Bolivarian Republic Of)"
123385,VEN,Venezuela (Bolivarian Republic Of),Aragua,Ezequiel Zamora,America,"Ezequiel Zamora, Aragua, Venezuela (Bolivarian Republic Of)"
123386,VEN,Venezuela (Bolivarian Republic Of),Aragua,Francisco Linares Alcantara,America,"Francisco Linares Alcantara, Aragua, Venezuela (Bolivarian Republic Of)"
123387,VEN,Venezuela (Bolivarian Republic Of),Aragua,Girardot,America,"Girardot, Aragua, Venezuela (Bolivarian Republic Of)"
123388,VEN,Venezuela (Bolivarian Republic Of),Aragua,Jose Angel Lamas,America,"Jose Angel Lamas, Aragua, Venezuela (Bolivarian Republic Of)"
123389,VEN,Venezuela (Bolivarian Republic Of),Aragua,Jose Felix Ribas,America,"Jose Felix Ribas, Aragua, Venezuela (Bolivarian Republic Of)"
123392,VEN,Venezuela (Bolivarian Republic Of),Aragua,Mario Briceno Iragorri,America,"Mario Briceno Iragorri, Aragua, Venezuela (Bolivarian Republic Of)"
124782,CHN,China,Gansu Province,Linxia Hui Autonomous Prefecture,Asia,"Linxia Hui Autonomous Prefecture, Gansu Province, China"
123393,VEN,Venezuela (Bolivarian Republic Of),Aragua,Ocumare De La Costa De Oro,America,"Ocumare De La Costa De Oro, Aragua, Venezuela (Bolivarian Republic Of)"
123394,VEN,Venezuela (Bolivarian Republic Of),Aragua,San Casimiro,America,"San Casimiro, Aragua, Venezuela (Bolivarian Republic Of)"
123395,VEN,Venezuela (Bolivarian Republic Of),Aragua,San Sebastian,America,"San Sebastian, Aragua, Venezuela (Bolivarian Republic Of)"
123396,VEN,Venezuela (Bolivarian Republic Of),Aragua,Santiago Marino,America,"Santiago Marino, Aragua, Venezuela (Bolivarian Republic Of)"
123397,VEN,Venezuela (Bolivarian Republic Of),Aragua,Santos Michelena,America,"Santos Michelena, Aragua, Venezuela (Bolivarian Republic Of)"
123415,VEN,Venezuela (Bolivarian Republic Of),Bolivar,Caroni,America,"Caroni, Bolivar, Venezuela (Bolivarian Republic Of)"
123416,VEN,Venezuela (Bolivarian Republic Of),Bolivar,Cedeno,America,"Cedeno, Bolivar, Venezuela (Bolivarian Republic Of)"
123417,VEN,Venezuela (Bolivarian Republic Of),Bolivar,El Callao,America,"El Callao, Bolivar, Venezuela (Bolivarian Republic Of)"
123418,VEN,Venezuela (Bolivarian Republic Of),Bolivar,Gran Sabana,America,"Gran Sabana, Bolivar, Venezuela (Bolivarian Republic Of)"
123398,VEN,Venezuela (Bolivarian Republic Of),Aragua,Sucre,America,"Sucre, Aragua, Venezuela (Bolivarian Republic Of)"
123399,VEN,Venezuela (Bolivarian Republic Of),Aragua,Tovar,America,"Tovar, Aragua, Venezuela (Bolivarian Republic Of)"
123400,VEN,Venezuela (Bolivarian Republic Of),Aragua,Urdaneta,America,"Urdaneta, Aragua, Venezuela (Bolivarian Republic Of)"
123401,VEN,Venezuela (Bolivarian Republic Of),Barinas,Alberto Arvelo Torrealba,America,"Alberto Arvelo Torrealba, Barinas, Venezuela (Bolivarian Republic Of)"
123402,VEN,Venezuela (Bolivarian Republic Of),Barinas,Andres Eloy Blanco,America,"Andres Eloy Blanco, Barinas, Venezuela (Bolivarian Republic Of)"
123403,VEN,Venezuela (Bolivarian Republic Of),Barinas,Antonio Jose De Sucre,America,"Antonio Jose De Sucre, Barinas, Venezuela (Bolivarian Republic Of)"
123404,VEN,Venezuela (Bolivarian Republic Of),Barinas,Arismendi,America,"Arismendi, Barinas, Venezuela (Bolivarian Republic Of)"
123405,VEN,Venezuela (Bolivarian Republic Of),Barinas,Barinas,America,"Barinas, Barinas, Venezuela (Bolivarian Republic Of)"
123406,VEN,Venezuela (Bolivarian Republic Of),Barinas,Bolivar,America,"Bolivar, Barinas, Venezuela (Bolivarian Republic Of)"
123407,VEN,Venezuela (Bolivarian Republic Of),Barinas,Cruz Paredes,America,"Cruz Paredes, Barinas, Venezuela (Bolivarian Republic Of)"
123408,VEN,Venezuela (Bolivarian Republic Of),Barinas,Ezequiel Zamora,America,"Ezequiel Zamora, Barinas, Venezuela (Bolivarian Republic Of)"
123409,VEN,Venezuela (Bolivarian Republic Of),Barinas,Obispos,America,"Obispos, Barinas, Venezuela (Bolivarian Republic Of)"
123410,VEN,Venezuela (Bolivarian Republic Of),Barinas,Pedraza,America,"Pedraza, Barinas, Venezuela (Bolivarian Republic Of)"
123411,VEN,Venezuela (Bolivarian Republic Of),Barinas,Rojas,America,"Rojas, Barinas, Venezuela (Bolivarian Republic Of)"
123419,VEN,Venezuela (Bolivarian Republic Of),Bolivar,Padre Pedro Chien,America,"Padre Pedro Chien, Bolivar, Venezuela (Bolivarian Republic Of)"
123420,VEN,Venezuela (Bolivarian Republic Of),Bolivar,Piar,America,"Piar, Bolivar, Venezuela (Bolivarian Republic Of)"
123421,VEN,Venezuela (Bolivarian Republic Of),Bolivar,Roscio,America,"Roscio, Bolivar, Venezuela (Bolivarian Republic Of)"
123422,VEN,Venezuela (Bolivarian Republic Of),Bolivar,Sifontes,America,"Sifontes, Bolivar, Venezuela (Bolivarian Republic Of)"
123423,VEN,Venezuela (Bolivarian Republic Of),Bolivar,Sucre,America,"Sucre, Bolivar, Venezuela (Bolivarian Republic Of)"
123424,VEN,Venezuela (Bolivarian Republic Of),Carabobo,Bejuma,America,"Bejuma, Carabobo, Venezuela (Bolivarian Republic Of)"
123426,VEN,Venezuela (Bolivarian Republic Of),Carabobo,Diego Ibarra,America,"Diego Ibarra, Carabobo, Venezuela (Bolivarian Republic Of)"
123427,VEN,Venezuela (Bolivarian Republic Of),Carabobo,Guacara,America,"Guacara, Carabobo, Venezuela (Bolivarian Republic Of)"
123428,VEN,Venezuela (Bolivarian Republic Of),Carabobo,Juan Jose Mora,America,"Juan Jose Mora, Carabobo, Venezuela (Bolivarian Republic Of)"
123429,VEN,Venezuela (Bolivarian Republic Of),Carabobo,Libertador,America,"Libertador, Carabobo, Venezuela (Bolivarian Republic Of)"
123430,VEN,Venezuela (Bolivarian Republic Of),Carabobo,Los Guayos,America,"Los Guayos, Carabobo, Venezuela (Bolivarian Republic Of)"
123431,VEN,Venezuela (Bolivarian Republic Of),Carabobo,Miranda,America,"Miranda, Carabobo, Venezuela (Bolivarian Republic Of)"
123432,VEN,Venezuela (Bolivarian Republic Of),Carabobo,Montalban,America,"Montalban, Carabobo, Venezuela (Bolivarian Republic Of)"
123433,VEN,Venezuela (Bolivarian Republic Of),Carabobo,Naguanagua,America,"Naguanagua, Carabobo, Venezuela (Bolivarian Republic Of)"
123434,VEN,Venezuela (Bolivarian Republic Of),Carabobo,Puerto Cabello,America,"Puerto Cabello, Carabobo, Venezuela (Bolivarian Republic Of)"
123449,VEN,Venezuela (Bolivarian Republic Of),Delta Amacuro,Pedernales,America,"Pedernales, Delta Amacuro, Venezuela (Bolivarian Republic Of)"
123450,VEN,Venezuela (Bolivarian Republic Of),Delta Amacuro,Tucupita,America,"Tucupita, Delta Amacuro, Venezuela (Bolivarian Republic Of)"
123435,VEN,Venezuela (Bolivarian Republic Of),Carabobo,San Diego,America,"San Diego, Carabobo, Venezuela (Bolivarian Republic Of)"
123436,VEN,Venezuela (Bolivarian Republic Of),Carabobo,San Joaquin,America,"San Joaquin, Carabobo, Venezuela (Bolivarian Republic Of)"
123437,VEN,Venezuela (Bolivarian Republic Of),Carabobo,Valencia,America,"Valencia, Carabobo, Venezuela (Bolivarian Republic Of)"
123441,VEN,Venezuela (Bolivarian Republic Of),Cojedes,Lima Blanco,America,"Lima Blanco, Cojedes, Venezuela (Bolivarian Republic Of)"
123442,VEN,Venezuela (Bolivarian Republic Of),Cojedes,Pao De San Juan Bautista,America,"Pao De San Juan Bautista, Cojedes, Venezuela (Bolivarian Republic Of)"
123443,VEN,Venezuela (Bolivarian Republic Of),Cojedes,Ricaurte,America,"Ricaurte, Cojedes, Venezuela (Bolivarian Republic Of)"
123444,VEN,Venezuela (Bolivarian Republic Of),Cojedes,Romulo Gallegos,America,"Romulo Gallegos, Cojedes, Venezuela (Bolivarian Republic Of)"
123445,VEN,Venezuela (Bolivarian Republic Of),Cojedes,Tinaco,America,"Tinaco, Cojedes, Venezuela (Bolivarian Republic Of)"
123446,VEN,Venezuela (Bolivarian Republic Of),Cojedes,Tinaquillo,America,"Tinaquillo, Cojedes, Venezuela (Bolivarian Republic Of)"
123447,VEN,Venezuela (Bolivarian Republic Of),Delta Amacuro,Antonio Diaz,America,"Antonio Diaz, Delta Amacuro, Venezuela (Bolivarian Republic Of)"
123451,VEN,Venezuela (Bolivarian Republic Of),Distrito Capital,Libertador,America,"Libertador, Distrito Capital, Venezuela (Bolivarian Republic Of)"
123452,VEN,Venezuela (Bolivarian Republic Of),Falcon,Acosta,America,"Acosta, Falcon, Venezuela (Bolivarian Republic Of)"
123453,VEN,Venezuela (Bolivarian Republic Of),Falcon,Bolivar,America,"Bolivar, Falcon, Venezuela (Bolivarian Republic Of)"
123454,VEN,Venezuela (Bolivarian Republic Of),Falcon,Buchivacoa,America,"Buchivacoa, Falcon, Venezuela (Bolivarian Republic Of)"
123455,VEN,Venezuela (Bolivarian Republic Of),Falcon,Cacique Manaure,America,"Cacique Manaure, Falcon, Venezuela (Bolivarian Republic Of)"
123456,VEN,Venezuela (Bolivarian Republic Of),Falcon,Carirubana,America,"Carirubana, Falcon, Venezuela (Bolivarian Republic Of)"
123457,VEN,Venezuela (Bolivarian Republic Of),Falcon,Colina,America,"Colina, Falcon, Venezuela (Bolivarian Republic Of)"
123458,VEN,Venezuela (Bolivarian Republic Of),Falcon,Dabajuro,America,"Dabajuro, Falcon, Venezuela (Bolivarian Republic Of)"
123459,VEN,Venezuela (Bolivarian Republic Of),Falcon,Democracia,America,"Democracia, Falcon, Venezuela (Bolivarian Republic Of)"
123467,VEN,Venezuela (Bolivarian Republic Of),Falcon,Palmasola,America,"Palmasola, Falcon, Venezuela (Bolivarian Republic Of)"
123468,VEN,Venezuela (Bolivarian Republic Of),Falcon,Petit,America,"Petit, Falcon, Venezuela (Bolivarian Republic Of)"
124798,CHN,China,Guangdong Province,Meizhou,Asia,"Meizhou, Guangdong Province, China"
123469,VEN,Venezuela (Bolivarian Republic Of),Falcon,Piritu,America,"Piritu, Falcon, Venezuela (Bolivarian Republic Of)"
123472,VEN,Venezuela (Bolivarian Republic Of),Falcon,Sucre,America,"Sucre, Falcon, Venezuela (Bolivarian Republic Of)"
123473,VEN,Venezuela (Bolivarian Republic Of),Falcon,Tocopero,America,"Tocopero, Falcon, Venezuela (Bolivarian Republic Of)"
123474,VEN,Venezuela (Bolivarian Republic Of),Falcon,Union,America,"Union, Falcon, Venezuela (Bolivarian Republic Of)"
124748,CHN,China,Anhui Province,Anqing,Asia,"Anqing, Anhui Province, China"
123475,VEN,Venezuela (Bolivarian Republic Of),Falcon,Urumaco,America,"Urumaco, Falcon, Venezuela (Bolivarian Republic Of)"
124749,CHN,China,Anhui Province,Bengbu,Asia,"Bengbu, Anhui Province, China"
123476,VEN,Venezuela (Bolivarian Republic Of),Falcon,Zamora,America,"Zamora, Falcon, Venezuela (Bolivarian Republic Of)"
123503,VEN,Venezuela (Bolivarian Republic Of),Lara,Andres Eloy Blanco,America,"Andres Eloy Blanco, Lara, Venezuela (Bolivarian Republic Of)"
123504,VEN,Venezuela (Bolivarian Republic Of),Lara,Crespo,America,"Crespo, Lara, Venezuela (Bolivarian Republic Of)"
123505,VEN,Venezuela (Bolivarian Republic Of),Lara,Iribarren,America,"Iribarren, Lara, Venezuela (Bolivarian Republic Of)"
123506,VEN,Venezuela (Bolivarian Republic Of),Lara,Jimenez,America,"Jimenez, Lara, Venezuela (Bolivarian Republic Of)"
123507,VEN,Venezuela (Bolivarian Republic Of),Lara,Moran,America,"Moran, Lara, Venezuela (Bolivarian Republic Of)"
124750,CHN,China,Anhui Province,Bozhou,Asia,"Bozhou, Anhui Province, China"
123508,VEN,Venezuela (Bolivarian Republic Of),Lara,Palavecino,America,"Palavecino, Lara, Venezuela (Bolivarian Republic Of)"
123509,VEN,Venezuela (Bolivarian Republic Of),Lara,Simon Planas,America,"Simon Planas, Lara, Venezuela (Bolivarian Republic Of)"
123510,VEN,Venezuela (Bolivarian Republic Of),Lara,Torres,America,"Torres, Lara, Venezuela (Bolivarian Republic Of)"
123511,VEN,Venezuela (Bolivarian Republic Of),Lara,Urdaneta,America,"Urdaneta, Lara, Venezuela (Bolivarian Republic Of)"
123512,VEN,Venezuela (Bolivarian Republic Of),Merida,Alberto Adriani,America,"Alberto Adriani, Merida, Venezuela (Bolivarian Republic Of)"
124751,CHN,China,Anhui Province,Chizhou,Asia,"Chizhou, Anhui Province, China"
123513,VEN,Venezuela (Bolivarian Republic Of),Merida,Andres Bello,America,"Andres Bello, Merida, Venezuela (Bolivarian Republic Of)"
124786,CHN,China,Gansu Province,Tianshui,Asia,"Tianshui, Gansu Province, China"
123514,VEN,Venezuela (Bolivarian Republic Of),Merida,Antonio Pinto Salinas,America,"Antonio Pinto Salinas, Merida, Venezuela (Bolivarian Republic Of)"
123515,VEN,Venezuela (Bolivarian Republic Of),Merida,Aricagua,America,"Aricagua, Merida, Venezuela (Bolivarian Republic Of)"
123516,VEN,Venezuela (Bolivarian Republic Of),Merida,Arzobispo Chacon,America,"Arzobispo Chacon, Merida, Venezuela (Bolivarian Republic Of)"
123517,VEN,Venezuela (Bolivarian Republic Of),Merida,Campo Elias,America,"Campo Elias, Merida, Venezuela (Bolivarian Republic Of)"
124827,CHN,China,Guizhou Province,Liupanshui,Asia,"Liupanshui, Guizhou Province, China"
123518,VEN,Venezuela (Bolivarian Republic Of),Merida,Caracciolo Parra Olmedo,America,"Caracciolo Parra Olmedo, Merida, Venezuela (Bolivarian Republic Of)"
123519,VEN,Venezuela (Bolivarian Republic Of),Merida,Cardenal Quintero,America,"Cardenal Quintero, Merida, Venezuela (Bolivarian Republic Of)"
123520,VEN,Venezuela (Bolivarian Republic Of),Merida,Guaraque,America,"Guaraque, Merida, Venezuela (Bolivarian Republic Of)"
123521,VEN,Venezuela (Bolivarian Republic Of),Merida,Julio Cesar Sala,America,"Julio Cesar Sala, Merida, Venezuela (Bolivarian Republic Of)"
123522,VEN,Venezuela (Bolivarian Republic Of),Merida,Justo Briceno,America,"Justo Briceno, Merida, Venezuela (Bolivarian Republic Of)"
123523,VEN,Venezuela (Bolivarian Republic Of),Merida,Libertador,America,"Libertador, Merida, Venezuela (Bolivarian Republic Of)"
123527,VEN,Venezuela (Bolivarian Republic Of),Merida,Pueblo Llano,America,"Pueblo Llano, Merida, Venezuela (Bolivarian Republic Of)"
123524,VEN,Venezuela (Bolivarian Republic Of),Merida,Miranda,America,"Miranda, Merida, Venezuela (Bolivarian Republic Of)"
125072,CHN,China,Xinjiang Uygur Autonomous Region,Karamay,Asia,"Karamay, Xinjiang Uygur Autonomous Region, China"
125073,CHN,China,Xinjiang Uygur Autonomous Region,Kashi Prefecture,Asia,"Kashi Prefecture, Xinjiang Uygur Autonomous Region, China"
123525,VEN,Venezuela (Bolivarian Republic Of),Merida,Obispo Ramos De Lora,America,"Obispo Ramos De Lora, Merida, Venezuela (Bolivarian Republic Of)"
124107,ARM,Armenia,Gegharkunik,Karmir,Asia,"Karmir, Gegharkunik, Armenia"
123526,VEN,Venezuela (Bolivarian Republic Of),Merida,Padre Noguera,America,"Padre Noguera, Merida, Venezuela (Bolivarian Republic Of)"
124108,ARM,Armenia,Gegharkunik,Martuni,Asia,"Martuni, Gegharkunik, Armenia"
125074,CHN,China,Xinjiang Uygur Autonomous Region,Kizilsu Kirgiz Autonomous Prefecture,Asia,"Kizilsu Kirgiz Autonomous Prefecture, Xinjiang Uygur Autonomous Region, China"
123528,VEN,Venezuela (Bolivarian Republic Of),Merida,Rangel,America,"Rangel, Merida, Venezuela (Bolivarian Republic Of)"
124109,ARM,Armenia,Gegharkunik,Sevan,Asia,"Sevan, Gegharkunik, Armenia"
124110,ARM,Armenia,Gegharkunik,Vardenis,Asia,"Vardenis, Gegharkunik, Armenia"
123529,VEN,Venezuela (Bolivarian Republic Of),Merida,Rivas Davila,America,"Rivas Davila, Merida, Venezuela (Bolivarian Republic Of)"
123532,VEN,Venezuela (Bolivarian Republic Of),Merida,Tovar,America,"Tovar, Merida, Venezuela (Bolivarian Republic Of)"
123533,VEN,Venezuela (Bolivarian Republic Of),Merida,Tulio Febres Cordero,America,"Tulio Febres Cordero, Merida, Venezuela (Bolivarian Republic Of)"
123530,VEN,Venezuela (Bolivarian Republic Of),Merida,Santos Marquina,America,"Santos Marquina, Merida, Venezuela (Bolivarian Republic Of)"
123531,VEN,Venezuela (Bolivarian Republic Of),Merida,Sucre,America,"Sucre, Merida, Venezuela (Bolivarian Republic Of)"
123546,VEN,Venezuela (Bolivarian Republic Of),Miranda,Lander,America,"Lander, Miranda, Venezuela (Bolivarian Republic Of)"
123547,VEN,Venezuela (Bolivarian Republic Of),Miranda,Los Salias,America,"Los Salias, Miranda, Venezuela (Bolivarian Republic Of)"
123548,VEN,Venezuela (Bolivarian Republic Of),Miranda,Paez,America,"Paez, Miranda, Venezuela (Bolivarian Republic Of)"
123549,VEN,Venezuela (Bolivarian Republic Of),Miranda,Paz Castillo,America,"Paz Castillo, Miranda, Venezuela (Bolivarian Republic Of)"
123550,VEN,Venezuela (Bolivarian Republic Of),Miranda,Pedro Gual,America,"Pedro Gual, Miranda, Venezuela (Bolivarian Republic Of)"
124111,ARM,Armenia,Kotayk,Hrazdan,Asia,"Hrazdan, Kotayk, Armenia"
125075,CHN,China,Xinjiang Uygur Autonomous Region,Shihezi,Asia,"Shihezi, Xinjiang Uygur Autonomous Region, China"
125076,CHN,China,Xinjiang Uygur Autonomous Region,Tarbagatay Prefecture,Asia,"Tarbagatay Prefecture, Xinjiang Uygur Autonomous Region, China"
123534,VEN,Venezuela (Bolivarian Republic Of),Merida,Zea,America,"Zea, Merida, Venezuela (Bolivarian Republic Of)"
123535,VEN,Venezuela (Bolivarian Republic Of),Miranda,Acevedo,America,"Acevedo, Miranda, Venezuela (Bolivarian Republic Of)"
124112,ARM,Armenia,Kotayk,Kotayk,Asia,"Kotayk, Kotayk, Armenia"
123536,VEN,Venezuela (Bolivarian Republic Of),Miranda,Andres Bello,America,"Andres Bello, Miranda, Venezuela (Bolivarian Republic Of)"
123537,VEN,Venezuela (Bolivarian Republic Of),Miranda,Baruta,America,"Baruta, Miranda, Venezuela (Bolivarian Republic Of)"
123538,VEN,Venezuela (Bolivarian Republic Of),Miranda,Bolivariano Guaicaipuro,America,"Bolivariano Guaicaipuro, Miranda, Venezuela (Bolivarian Republic Of)"
123539,VEN,Venezuela (Bolivarian Republic Of),Miranda,Brion,America,"Brion, Miranda, Venezuela (Bolivarian Republic Of)"
123540,VEN,Venezuela (Bolivarian Republic Of),Miranda,Buroz,America,"Buroz, Miranda, Venezuela (Bolivarian Republic Of)"
123541,VEN,Venezuela (Bolivarian Republic Of),Miranda,Carrizal,America,"Carrizal, Miranda, Venezuela (Bolivarian Republic Of)"
124113,ARM,Armenia,Kotayk,Nairi,Asia,"Nairi, Kotayk, Armenia"
123542,VEN,Venezuela (Bolivarian Republic Of),Miranda,Chacao,America,"Chacao, Miranda, Venezuela (Bolivarian Republic Of)"
127393,JPN,Japan,Fukushima,Samegawa-Mura,Asia,"Samegawa-Mura, Fukushima, Japan"
123543,VEN,Venezuela (Bolivarian Republic Of),Miranda,Cristobal Rojas,America,"Cristobal Rojas, Miranda, Venezuela (Bolivarian Republic Of)"
123544,VEN,Venezuela (Bolivarian Republic Of),Miranda,El Hatillo,America,"El Hatillo, Miranda, Venezuela (Bolivarian Republic Of)"
123556,VEN,Venezuela (Bolivarian Republic Of),Monagas,Acosta,America,"Acosta, Monagas, Venezuela (Bolivarian Republic Of)"
123557,VEN,Venezuela (Bolivarian Republic Of),Monagas,Aguasay,America,"Aguasay, Monagas, Venezuela (Bolivarian Republic Of)"
123545,VEN,Venezuela (Bolivarian Republic Of),Miranda,Independencia,America,"Independencia, Miranda, Venezuela (Bolivarian Republic Of)"
123551,VEN,Venezuela (Bolivarian Republic Of),Miranda,Plaza,America,"Plaza, Miranda, Venezuela (Bolivarian Republic Of)"
123562,VEN,Venezuela (Bolivarian Republic Of),Monagas,Libertador,America,"Libertador, Monagas, Venezuela (Bolivarian Republic Of)"
123563,VEN,Venezuela (Bolivarian Republic Of),Monagas,Maturin,America,"Maturin, Monagas, Venezuela (Bolivarian Republic Of)"
123564,VEN,Venezuela (Bolivarian Republic Of),Monagas,Piar,America,"Piar, Monagas, Venezuela (Bolivarian Republic Of)"
123565,VEN,Venezuela (Bolivarian Republic Of),Monagas,Punceres,America,"Punceres, Monagas, Venezuela (Bolivarian Republic Of)"
124114,ARM,Armenia,Lori,Gugark,Asia,"Gugark, Lori, Armenia"
123552,VEN,Venezuela (Bolivarian Republic Of),Miranda,Simon Bolivar,America,"Simon Bolivar, Miranda, Venezuela (Bolivarian Republic Of)"
123553,VEN,Venezuela (Bolivarian Republic Of),Miranda,Sucre,America,"Sucre, Miranda, Venezuela (Bolivarian Republic Of)"
124115,ARM,Armenia,Lori,Spitak,Asia,"Spitak, Lori, Armenia"
123554,VEN,Venezuela (Bolivarian Republic Of),Miranda,Urdaneta,America,"Urdaneta, Miranda, Venezuela (Bolivarian Republic Of)"
123576,VEN,Venezuela (Bolivarian Republic Of),Nueva Esparta,Marcano,America,"Marcano, Nueva Esparta, Venezuela (Bolivarian Republic Of)"
123577,VEN,Venezuela (Bolivarian Republic Of),Nueva Esparta,Marino,America,"Marino, Nueva Esparta, Venezuela (Bolivarian Republic Of)"
